time,force_feedback,force_desired,position_degrees,position_radians,force_last_desired,force_last_last_desired,position_last,position_last_last
33.982,44.24922726533268,178.11213994343046,52.2618392611515,0.9121411682551344,184.5697054321946,195.08381514758779,0.9070927802438635,0.9018471895759026
33.984,45.22531316089149,155.09198850026996,52.59854588327765,0.918017807424504,178.11213994343046,184.5697054321946,0.9121411682551344,0.9070927802438635
33.986000000000004,44.89995119570522,156.44691846004238,52.88101788170564,0.9229478738417607,155.09198850026996,178.11213994343046,0.918017807424504,0.9121411682551344
33.988,45.876037091264024,145.9652619555625,53.165749656121044,0.9279173807903552,156.44691846004238,155.09198850026996,0.9229478738417607,0.918017807424504
33.99,46.52676102163657,136.714145256405,53.46404008646099,0.9331235309269781,145.9652619555625,156.44691846004238,0.9279173807903552,0.9229478738417607
33.992,44.89995119570522,119.20242798767688,53.7871880526626,0.9387635269083195,136.714145256405,145.9652619555625,0.9331235309269781,0.9279173807903552
33.994,43.92386530014641,114.80904282238913,54.0809589310277,0.9438907959822663,119.20242798767688,136.714145256405,0.9387635269083195,0.9331235309269781
33.996,43.27314136977387,101.94696002620987,54.381509137355074,0.9491363866502273,114.80904282238913,119.20242798767688,0.9438907959822663,0.9387635269083195
33.998,42.9477794045876,84.15362952790228,54.71143643151896,0.954894704225583,101.94696002620987,114.80904282238913,0.9491363866502273,0.9438907959822663
34.0,41.97169350902879,81.33145135581633,55.00068775790921,0.9599430922368536,84.15362952790228,101.94696002620987,0.954894704225583,0.9491363866502273
34.002,40.99560761346998,65.34632656747503,55.308017292198855,0.9653070044988287,81.33145135581633,84.15362952790228,0.9599430922368536,0.954894704225583
34.004,40.67024564828371,57.95045010744508,55.60856749852623,0.9705525951667897,65.34632656747503,81.33145135581633,0.9653070044988287,0.9599430922368536
34.006,40.019521717911175,50.96753568114597,55.89329927294163,0.9755221021153843,57.95045010744508,65.34632656747503,0.9705525951667897,0.9653070044988287
34.008,37.741987961607286,50.56049347712803,56.1554332874828,0.9800972037505983,50.96753568114597,57.95045010744508,0.9755221021153843,0.9705525951667897
34.01,37.09126403123474,44.57575219976465,56.42434662998624,0.9847906269798266,50.56049347712803,50.96753568114597,0.9800972037505983,0.9755221021153843
34.012,36.44054010086221,33.59973704972536,56.71811750835134,0.9899178960537733,44.57575219976465,50.56049347712803,0.9847906269798266,0.9800972037505983
34.014,36.765902066048476,37.39901033207749,56.97121241894281,0.9943352355636351,33.59973704972536,44.57575219976465,0.9899178960537733,0.9847906269798266
34.016,37.09126403123474,41.8051247713314,57.1971900176852,0.9982792886974404,37.39901033207749,33.59973704972536,0.9943352355636351,0.9899178960537733
34.018,36.765902066048476,38.74763099482517,57.44576537630182,1.002617747144626,41.8051247713314,37.39901033207749,0.9982792886974404,0.9943352355636351
34.02,36.11517813567593,34.3630327850487,57.710159166830415,1.0072322893111783,38.74763099482517,41.8051247713314,1.002617747144626,0.9982792886974404
34.022,35.13909224011713,31.078453219893053,57.97229318137158,1.0118073909463923,34.3630327850487,38.74763099482517,1.0072322893111783,1.002617747144626
34.024,36.44054010086221,27.65366649432855,58.232167419925325,1.0163430520502683,31.078453219893053,34.3630327850487,1.0118073909463923,1.0072322893111783
34.026,35.4644542053034,28.139223738854128,58.478483002554526,1.020642069966116,27.65366649432855,31.078453219893053,1.0163430520502683,1.0118073909463923
34.028,37.41662599642102,26.349691217078927,58.72479858518373,1.0249410878819638,28.139223738854128,27.65366649432855,1.020642069966116,1.0163430520502683
34.03,36.765902066048476,26.072751642676703,58.9688543918255,1.0292006652664734,26.349691217078927,28.139223738854128,1.0249410878819638,1.020642069966116
34.032000000000004,35.13909224011713,32.265380887583675,59.188052662605614,1.0330263968062645,26.072751642676703,26.349691217078927,1.0292006652664734,1.0249410878819638
34.034,35.789816170489665,23.893652108975093,59.44340734918451,1.0374831768474644,32.265380887583675,26.072751642676703,1.0330263968062645,1.0292006652664734
34.036,36.11517813567593,23.163105602042044,59.69650225977598,1.0419005163573263,23.893652108975093,32.265380887583675,1.0374831768474644,1.0330263968062645
34.038000000000004,36.44054010086221,27.167929887805798,59.920220082530946,1.0458051289597934,23.163105602042044,23.893652108975093,1.0419005163573263,1.0374831768474644
34.04,37.41662599642102,23.656054657871834,60.15975633719788,1.049985825281627,27.167929887805798,23.163105602042044,1.0458051289597934,1.0419005163573263
34.042,37.741987961607286,20.756096579748526,60.408331695814496,1.0543242837288127,23.656054657871834,27.167929887805798,1.049985825281627,1.0458051289597934
34.044000000000004,36.765902066048476,15.11024781742083,60.663686382393394,1.0587810637700126,20.756096579748526,23.656054657871834,1.0543242837288127,1.049985825281627
34.046,37.41662599642102,20.650496505152653,60.88514442916093,1.0626462358411417,15.11024781742083,20.756096579748526,1.0587810637700126,1.0543242837288127
34.048,37.09126403123474,16.1837171339855,61.12016113185301,1.0667480511002991,20.650496505152653,15.11024781742083,1.0626462358411417,1.0587810637700126
34.05,35.13909224011713,14.817187503043467,61.35969738651994,1.0709287474221327,16.1837171339855,20.650496505152653,1.0667480511002991,1.0626462358411417
34.052,36.44054010086221,17.615549887759137,61.57889565730006,1.0747544789619239,14.817187503043467,16.1837171339855,1.0709287474221327,1.0667480511002991
34.054,36.11517813567593,4.289570835876644,61.843289447828646,1.0793690211284759,17.615549887759137,14.817187503043467,1.0747544789619239,1.0709287474221327
34.056,35.4644542053034,10.531509647522293,62.06700727058361,1.083273633730943,4.289570835876644,17.615549887759137,1.0793690211284759,1.0747544789619239
34.058,35.4644542053034,4.792496675299959,62.29750442130084,1.0872965679274245,10.531509647522293,4.289570835876644,1.083273633730943,1.0793690211284759
34.06,35.4644542053034,9.71690580531724,62.509923364118684,1.0910039778732012,4.792496675299959,10.531509647522293,1.0872965679274245,1.083273633730943
34.062,33.83764437937205,13.777603547850369,62.70652387502456,1.0944353040996118,9.71690580531724,4.792496675299959,1.0910039778732012,1.0872965679274245
34.064,34.48836830974459,8.16682822051403,62.93476124975437,1.098418797764755,13.777603547850369,9.71690580531724,1.0944353040996118,1.0910039778732012
34.066,34.48836830974459,11.318922250231978,63.14718019257221,1.102126207710532,8.16682822051403,13.777603547850369,1.098418797764755,1.0944353040996118
34.068,36.44054010086221,11.78106677515309,63.352819807427785,1.105715296062295,11.318922250231978,8.16682822051403,1.102126207710532,1.098418797764755
34.07,37.09126403123474,16.297351223167283,63.547160542346234,1.1091071817573672,11.78106677515309,11.318922250231978,1.105715296062295,1.102126207710532
34.072,37.09126403123474,17.735725532550894,63.74376105325211,1.1125385079837777,16.297351223167283,11.78106677515309,1.1091071817573672,1.105715296062295
